Subject-ID,Label,One Hot,Binary Label,One Hot,CH26_A-PEAK,CH26_A-P2P,CH26_A-RMS,CH26_A-MLocMaxV,CH26_A-MINLocMinV,CH26_A-MAV,CH26_A-MAVFD,CH26_A-MAVFDN,CH26_A-MAVSD,CH26_A-MAVSDN,CH26_F-zc,CH26_F-fmode,CH26_F-bw,CH26_F-cf,CH26_F-fmean,CH26_F-fmed,CH26_S-median,CH26_S-freqpond,CH26_S-area,CH26_S-areapond,CH26_S-me,CH26_S-sd,CH26_E-Aprox,CH26_E-Fuzzy,CH26_E-Sample,CH26_E-Shannon,CH26_E-Spectral,CH26_L-pldf,CH26_L-ldf,CH26_V-var,CH26_V-std,CH26_V-range,CH26_V-intrange,CH26_Sim-cohe_F_median,CH26_Sim-cohe_mean,CH26_Sim-cohe_pond_mean,CH26_Sim-cohe_areapond,CH26_Sim-corr,CH26_Sim-MutInfo,CH25_meanRR,CH25_rmssd,CH25_slopeRR
20121119-14_w_63,level_three,3,level_four,1,1.399,2.422,1.089984436,0.348922652,1.221814925,1.072024139,0.011807884,0.010913557,0.019267851,0.017808508,11,0.3,0.7,0.35,0.8,2.456158799,130,129.208659,47.45061488,0.016844379,0.585368451,0.160667618,0.025538273,0.009002455,0.007867469,4.586107842,2.243838239,8.16E+13,0.992843074,1.170607915,1.081946355,2.422,2.1575,250,0.887610709,126.4785275,227.3439389,0.69093571,8.738279784,0.838458863,0.817378347,0.004882812
20121119-14_w_63,level_two,2,level_four,1,1.403,2.426,1.094424057,0.334997076,1.223320122,1.07613028,0.011877486,0.010971259,0.018953819,0.017507684,11,0.3,0.7,0.35,0.8,2.41022624,130,129.1818992,46.17394899,0.016391178,0.588545454,0.16897896,0.025529448,0.00906404,0.007861106,4.576490093,2.235402325,1.30E+14,0.993134519,1.172022835,1.082600035,2.426,2.157,250,0.886817613,126.076313,227.225123,0.802249472,8.702659515,0.846985828,0.824874581,0.000111607
20121119-14_w_63,level_three,3,level_four,1,1.41,2.434,1.099317881,0.435410658,1.207403846,1.082325879,0.012011009,0.011099771,0.01723659,0.015928904,11,0.3,0.7,0.35,0.8,2.2700698,136,133.4320667,47.68428649,0.016927329,0.590096516,0.172065499,0.02565788,0.009155407,0.007878905,4.57572493,2.222343345,2.17E+14,0.994146449,1.170929915,1.082095151,2.434,2.163,249,0.885599877,125.6823751,226.8720571,0.784785445,8.709210077,0.807452005,0.792080951,0.005747768
20121119-14_w_63,level_four,4,level_four,1,1.409,2.432,1.084850067,0.399847185,1.208451039,1.066841676,0.011757813,0.010892142,0.01508952,0.013978553,11,0.3,0.7,0.35,0.8,2.273072285,139,135.9142498,51.28307573,0.018204855,0.584350831,0.161425671,0.025655779,0.008870351,0.007806346,4.569608782,2.269851514,4.21E+13,0.994990638,1.165269724,1.079476597,2.432,2.155,246,0.835812029,125.1348169,214.0577273,0.396929191,8.700894197,0.815920273,0.796288323,0.002008929
20121119-14_w_63,level_two,2,level_four,1,1.406,2.429,1.103055636,0.44679564,1.227061453,1.083919418,0.012050781,0.011148235,0.014876732,0.013762535,11,0.3,0.7,0.35,0.8,2.230156514,142,138.1958532,51.86037078,0.018409787,0.587454238,0.168407177,0.02566262,0.009201426,0.007849691,4.56479835,2.268413257,3.07E+13,0.995110834,1.168471706,1.080958697,2.429,2.154,246,0.84120048,124.3796995,215.5599717,0.635213476,8.681785776,0.816887371,0.789513725,0.001674107
20121119-14_w_63,level_two,2,level_four,1,1.405,2.428,1.091162667,0.219139205,1.205356209,1.073555556,0.011843395,0.010954538,0.013820959,0.012783684,11,0.3,0.6,0.3,0.8,2.291963557,141,138.2661478,49.7479284,0.017659896,0.58323817,0.162606935,0.025663871,0.009038765,0.007860614,4.592611726,2.316918243,1.98E+13,0.99528281,1.168864812,1.081140514,2.428,2.154,242,0.835470197,122.1432741,214.072402,0.68302028,8.730934466,0.796658086,0.767258012,-5.58E-05
20121119-14_w_63,level_four,4,level_four,1,1.405,2.428,1.087843801,0.285356941,1.208713846,1.070690096,0.01177983,0.010901031,0.015927886,0.014739634,11,0.3,0.7,0.35,0.8,2.270804496,140,136.2131122,51.45275476,0.018265089,0.583568435,0.160761405,0.025728888,0.008935299,0.007827634,4.542097868,2.24850509,5.36E+13,0.99473186,1.167731206,1.080616123,2.428,2.153,250,0.849039261,125.8973108,217.5325505,0.572787319,8.672422797,0.818694039,0.792950506,0.002901786
20121119-14_w_63,level_three,3,level_four,1,1.404,2.427,1.089703759,0.368886889,1.210828571,1.072724885,0.011809304,0.010922957,0.016358437,0.015130655,11,0.3,0.7,0.35,0.8,2.273296865,139,135.5208479,50.44543001,0.017907501,0.589956687,0.171782741,0.025688373,0.00898657,0.007838094,4.532388006,2.242338743,4.54E+14,0.994568595,1.168875154,1.081145297,2.427,2.1525,250,0.859041949,126.071676,220.1483223,0.633309598,8.662229594,0.825001637,0.810045358,-0.006445313
20121119-14_w_63,level_three,3,level_four,1,1.402,2.425,1.098351982,0.34947205,1.203656051,1.081811857,0.011930043,0.011023319,0.01746643,0.016138922,11,0.3,0.7,0.35,0.8,2.287446993,135,132.6204356,45.67844345,0.01621528,0.583544231,0.162476431,0.025717511,0.009122204,0.007873291,4.592749609,2.222383298,5.31E+14,0.994049906,1.171275937,1.082255024,2.425,2.161,250,0.886501692,125.964968,227.0846968,0.759931336,8.732334937,0.812751821,0.788514202,-0.002511161
20121119-14_w_63,level_two,2,level_four,1,1.404,2.427,1.084977614,0.342692082,1.220849693,1.067264821,0.011704901,0.010837221,0.018489876,0.017119229,11,0.3,0.7,0.35,0.8,2.42619806,131,129.8878368,46.90246375,0.016649792,0.591377065,0.170268514,0.025531844,0.008887902,0.007862561,4.56914809,2.248461458,4.36E+13,0.993203193,1.16653987,1.080064753,2.427,2.159,250,0.867589994,126.4740827,222.1657521,0.28960504,8.713586492,0.822702079,0.806958599,-0.01171875
20121119-14_w_63,level_three,3,level_four,1,1.408,2.431,1.111811236,0.519265896,1.22631701,1.094566205,0.012100852,0.011212084,0.019684547,0.01823878,11,0.3,0.7,0.35,0.8,2.368402256,129,128.8816845,46.75974675,0.016599129,0.585981395,0.164636008,0.025519476,0.009237832,0.007738678,4.57401677,2.21058813,5.81E+13,0.993056998,1.164821185,1.07926882,2.431,2.155,249,0.846474951,126.4051256,216.790241,0.097355724,8.704925985,0.853136007,0.830705963,0.002232143
20121119-14_w_63,level_four,4,level_four,1,1.41,2.433,1.109411871,0.492339506,1.221633846,1.091555911,0.012148793,0.011248897,0.018471403,0.017103174,11,0.3,0.7,0.35,0.8,2.301009392,131,129.8050817,47.25006045,0.016773184,0.585661167,0.163068509,0.025522408,0.009219193,0.007777803,4.574974581,2.21073035,3.71E+13,0.993706497,1.166396851,1.079998542,2.433,2.1545,248,0.84267875,126.1075505,215.8408575,0.34334098,8.726439882,0.815565028,0.804604533,-0.015290179
20121119-14_w_63,level_four,4,level_four,1,1.409,2.432,1.095096429,0.402257225,1.209791549,1.078134895,0.011885298,0.010981596,0.01760675,0.016268015,11,0.3,0.7,0.35,0.8,2.305424029,135,132.3069346,44.62296375,0.015840598,0.583198148,0.162793493,0.025656426,0.009075502,0.007856862,4.563767082,2.227605301,1.03E+14,0.993997154,1.171356874,1.082292416,2.432,2.162,250,0.87418669,125.8691617,223.9915966,0.753025118,8.684067626,0.803433746,0.774953946,-0.003738839
20121119-14_w_63,level_three,3,level_four,1,1.409,2.432,1.093937097,0.204932394,1.220664495,1.075183529,0.011897017,0.010993823,0.017628064,0.016289782,11,0.3,0.7,0.35,0.8,2.322421828,134,131.9233108,47.88289883,0.016997834,0.587668392,0.167813716,0.025657711,0.009065702,0.007876331,4.568785767,2.232820516,9.91E+13,0.993884761,1.171058829,1.082154716,2.432,2.156,249,0.884798708,125.9357354,226.7070872,0.80458217,8.716940094,0.812711782,0.798868129,0.001227679
20121119-14_w_63,level_two,2,level_four,1,1.409,2.432,1.098491576,0.342260417,1.22844186,1.079446929,0.011953835,0.011048374,0.016773712,0.015503163,11,0.3,0.7,0.35,0.8,2.257243051,139,135.1806546,45.73488968,0.016235318,0.583716151,0.163839088,0.0256616,0.009118681,0.007871893,4.564079558,2.230973097,3.53E+14,0.994425646,1.170624943,1.081954224,2.432,2.154,249,0.868731412,125.560145,222.6603406,0.752424965,8.696343186,0.849907579,0.827423924,0.009570312
20121119-14_w_63,level_one,1,level_four,1,1.409,2.432,1.082976571,0.237359649,1.210129032,1.064586084,0.011762429,0.010905416,0.014128952,0.013099514,11,0.3,0.6,0.3,0.8,2.296765541,142,138.3483273,52.03538805,0.018471916,0.592934441,0.17503704,0.025652616,0.008812226,0.007787328,4.58445336,2.304077398,2.24E+13,0.995261762,1.163347762,1.078586001,2.432,2.155,244,0.827875362,124.0202758,212.010793,0.22865581,8.743474498,0.802242463,0.775147659,-0.004408482
20121119-14_w_63,level_zero,0,level_zero,0,1.401,2.423,1.089905888,0.25754908,1.205618729,1.073201633,0.01181108,0.010917085,0.019205329,0.017751654,11,0.3,0.7,0.35,0.8,2.447955633,128,128.3554922,46.91032118,0.016652581,0.586160882,0.165116563,0.025532568,0.008937875,0.007805353,4.615117036,2.240170484,1.17E+14,0.993010064,1.170484928,1.081889517,2.423,2.1555,251,0.858979463,126.6149112,220.0856906,0.61972111,8.760211432,0.795463681,0.770769248,0.006529018
20121119-14_w_63,level_one,1,level_four,1,1.406,2.429,1.111731447,0.458366071,1.222025862,1.093776358,0.012149503,0.01127258,0.014845115,0.01377363,11,0.3,0.7,0.35,0.8,2.203087242,143,139.1286748,51.30250116,0.01821175,0.587280759,0.16829094,0.025664178,0.009267023,0.007765154,4.574057294,2.258294497,7.57E+13,0.995173845,1.161636809,1.077792563,2.429,2.159,244,0.830491174,123.9151801,212.784521,0.01068802,8.707293567,0.84340534,0.826141912,0.006835937
20121119-14_w_63,level_zero,0,level_zero,0,1.41,2.433,1.10705731,0.323755155,1.227683646,1.088724885,0.012076349,0.011175464,0.01791119,0.016575031,11,0.3,0.7,0.35,0.8,2.26987352,132,130.7193237,48.29341696,0.017143563,0.590173058,0.171040284,0.02565392,0.009211227,0.007805356,4.558089459,2.213600562,2.73E+14,0.994047277,1.167723961,1.080612771,2.433,2.154,248,0.842312894,125.7629508,215.7943003,0.493599633,8.679380306,0.815093653,0.793188883,-0.007142857
20121119-14_w_63,level_four,4,level_four,1,1.403,2.425,1.083150587,0.360669617,1.215605187,1.065827831,0.011684659,0.010828826,0.017290586,0.016024152,11,0.3,0.7,0.35,0.8,2.347424737,136,133.1805688,50.11199574,0.017789136,0.588477138,0.167482223,0.025685798,0.008769005,0.007764103,4.522344693,2.245488544,3.10E+13,0.994103799,1.16431184,1.079032826,2.425,2.153,250,0.846332207,126.3115494,216.7502177,0.166046701,8.665136171,0.787399394,0.785758006,-0.001116071
20121119-14_w_63,level_two,2,level_four,1,1.404,2.426,1.089879626,0.298635484,1.220568182,1.071652467,0.011809304,0.010919582,0.017257904,0.015957681,11,0.3,0.7,0.35,0.8,2.327229675,133,131.6171642,48.85044115,0.0173413,0.58579258,0.162235911,0.025701435,0.00899529,0.007881739,4.59341966,2.238933647,1.06E+14,0.993925766,1.169597809,1.081479454,2.426,2.1565,249,0.885958404,126.2592275,226.9138947,0.71695183,8.73599894,0.81725927,0.803252397,-0.012304688
20121119-14_w_63,level_three,3,level_four,1,1.402,2.424,1.106765538,0.401284123,1.216680108,1.090216897,0.012004616,0.011101219,0.019417407,0.017956166,11,0.3,0.7,0.35,0.8,2.366529464,130,129.0704933,47.81930916,0.016975261,0.592120216,0.170375137,0.025536247,0.009216362,0.00786668,4.584781132,2.213386813,6.48E+13,0.993011474,1.169378814,1.081378201,2.424,2.1555,250,0.885671821,126.5130945,226.7929791,0.579083985,8.704773211,0.764149396,0.740431023,-0.006640625
20121119-14_w_63,level_four,4,level_four,1,1.406,2.428,1.095055499,0.260730964,1.229121469,1.076793752,0.01185902,0.010952208,0.019431616,0.017945758,11,0.3,0.7,0.35,0.8,2.43806274,129,128.5145517,45.1981043,0.016044765,0.591761724,0.174273202,0.025537808,0.00906296,0.007859468,4.577106067,2.236275789,5.78E+13,0.992891557,1.172449745,1.082797186,2.428,2.1565,250,0.889340834,126.2900155,227.8673156,0.790749782,8.711831277,0.812731489,0.793062896,-0.004743304
20121119-14_w_63,level_one,1,level_four,1,1.401,2.423,1.094695694,0.286191011,1.208261682,1.078186013,0.011865412,0.010959809,0.01936341,0.017885538,11,0.3,0.7,0.35,0.8,2.429857789,129,128.4492967,43.50536931,0.015443866,0.583507127,0.162709052,0.025535828,0.009044619,0.007836742,4.599157005,2.232485848,8.55E+13,0.992965379,1.172086522,1.082629448,2.423,2.156,252,0.878319251,126.4994858,225.0794468,0.76175442,8.737421784,0.802485407,0.783074141,-0.008482143
20121119-14_w_63,level_zero,0,level_zero,0,1.406,2.429,1.105311587,0.522853933,1.216746114,1.087909123,0.012017756,0.011122311,0.015062522,0.013940212,11,0.3,0.7,0.35,0.8,2.207857305,141,138.2197631,51.83407091,0.018400451,0.588639336,0.165665222,0.025676618,0.009260496,0.00789919,4.526005045,2.252064248,2.51E+14,0.994914279,1.167499337,1.080508833,2.429,2.156,246,0.871677181,124.6219936,223.2422199,0.615240094,8.667287999,0.80946556,0.77959646,0.001729911
20121119-14_w_63,level_four,4,level_four,1,1.41,2.433,1.086144221,0.313173252,1.216229452,1.067638978,0.011787642,0.010911214,0.017317229,0.016029669,11,0.3,0.7,0.35,0.8,2.34690968,137,133.9692263,50.05937961,0.017770458,0.587293358,0.162162657,0.025649044,0.008951664,0.007878657,4.574817431,2.244960651,5.52E+13,0.993823891,1.167098988,1.080323557,2.433,2.16,248,0.869069657,126.0187821,222.5780424,0.423305395,8.717256521,0.843133719,0.820244364,-0.005859375
20121119-14_w_63,level_three,3,level_four,1,1.411,2.434,1.09476119,0.331894444,1.227201705,1.075816826,0.011885298,0.010982411,0.017339254,0.016022047,11,0.3,0.7,0.35,0.8,2.300886377,135,132.8290201,47.31659271,0.016796803,0.589071305,0.170661507,0.025660141,0.00908725,0.007879821,4.555151221,2.232866687,4.73E+13,0.99407359,1.171183096,1.082212131,2.434,2.156,248,0.881061834,125.5836683,225.7633268,0.779566851,8.686826385,0.843679232,0.821864284,-0.005859375
20121119-14_w_63,level_four,4,level_four,1,1.409,2.432,1.106887033,0.398389222,1.223955882,1.088040469,0.012089489,0.011193382,0.015599645,0.014443355,11,0.3,0.7,0.35,0.8,2.207208882,137,134.7285498,49.91671854,0.017719815,0.591825488,0.173708057,0.025658025,0.009209092,0.007819299,4.588834678,2.238500742,3.41E+13,0.994924333,1.166522764,1.080056834,2.432,2.153,246,0.835601672,125.0554407,214.0546721,0.47930187,8.718555135,0.775732602,0.751555221,-0.002622768
20121119-14_w_63,level_four,4,level_four,1,1.41,2.433,1.103248175,0.433921739,1.227238764,1.083957756,0.012045455,0.011142876,0.014633393,0.013536897,11,0.3,0.6,0.3,0.8,2.23768155,142,138.6322787,51.99382058,0.01845716,0.587494587,0.16845047,0.02566262,0.00919597,0.007849691,4.572045694,2.278386681,3.50E+13,0.995165254,1.168562015,1.081000469,2.433,2.154,244,0.837689781,123.9296307,214.6446192,0.635225341,8.691327552,0.819336079,0.804674296,0.006640625
20121119-14_w_63,level_three,3,level_four,1,1.408,2.431,1.108736725,0.473571429,1.225491379,1.090060369,0.012119005,0.01122716,0.015034115,0.013927745,11,0.3,0.7,0.35,0.8,2.200709225,178,158.6246204,65.66517703,0.0233186,0.586572514,0.162280709,0.026653784,0.009242106,0.007804131,4.58807913,2.233457099,3.73E+13,0.994910835,1.165182992,1.079436423,2.431,2.1545,242,0.824607865,123.6650994,211.2518014,0.36045153,8.717483445,0.761920672,0.736964334,-0.001506696
20121119-14_w_63,level_four,4,level_four,1,1.407,2.429,1.095203252,0.326842424,1.222496774,1.075708555,0.011926136,0.011026112,0.013845826,0.012800929,11,0.3,0.6,0.3,0.8,2.291329992,138,135.8113534,46.6853072,0.016572704,0.583529758,0.162867884,0.025664901,0.009109566,0.007890289,4.583107058,2.31948271,1.42E+14,0.99525935,1.169916169,1.081626631,2.429,2.157,238,0.840543893,120.3359493,215.4844087,0.76088364,8.741607158,0.811796208,0.787452261,-0.003348214
20121119-14_w_63,level_one,1,level_four,1,1.405,2.427,1.101386436,0.341835777,1.227960725,1.082080582,0.012029119,0.011124882,0.01405222,0.012995905,11,0.3,0.6,0.3,0.8,2.269092691,139,136.1609209,49.40952805,0.017539769,0.584169944,0.164134616,0.025664028,0.009171152,0.007862174,4.579778739,2.309035145,7.29E+13,0.995273779,1.169167855,1.081280655,2.427,2.156,239,0.825105388,121.1540494,211.4752379,0.696535522,8.739908856,0.785071997,0.76277204,-0.001227679
20121119-14_w_63,level_zero,0,level_zero,0,1.407,2.429,1.108229745,0.415780488,1.215174263,1.091348953,0.012029474,0.011130219,0.01913357,0.017703252,11,0.3,0.7,0.35,0.8,2.344313939,133,130.8739407,49.54878259,0.017589202,0.587840037,0.162880061,0.02552483,0.009271118,0.007867878,4.566311737,2.211049527,5.82E+13,0.993106244,1.168115839,1.080794078,2.429,2.1565,250,0.876694936,126.3242596,224.5028571,0.451640077,8.703941905,0.790389715,0.768923321,-0.002287946
20121119-14_w_63,level_two,2,level_four,1,1.405,2.427,1.112525777,0.429748072,1.219005115,1.094841321,0.012118253,0.011245569,0.015813144,0.014674376,11,0.3,0.7,0.35,0.8,2.166445186,139,136.191397,50.22871792,0.017830571,0.592554334,0.178288936,0.025694121,0.00939659,0.007881468,4.528938429,2.216345904,2.01E+13,0.994648199,1.161227012,1.077602437,2.427,2.159,247,0.842047133,125.3666123,215.6792716,0.076656086,8.655677614,0.781345854,0.771701665,-0.003180804
20121119-14_w_63,level_two,2,level_four,1,1.402,2.424,1.092422478,0.358076712,1.228266667,1.074076677,0.011803977,0.010909831,0.017655062,0.016317699,11,0.3,0.7,0.35,0.8,2.330978692,135,132.5960784,49.06294262,0.017416735,0.584429375,0.16202122,0.025681628,0.009029884,0.007877104,4.538684713,2.235504836,2.10E+14,0.993843806,1.17063277,1.081957841,2.424,2.1555,250,0.889566056,126.1706796,227.8915799,0.824098231,8.679023177,0.772792979,0.767211432,0.000418527
20121119-14_w_63,level_one,1,level_four,1,1.403,2.425,1.082036684,0.27517284,1.217059801,1.064485623,0.011699929,0.01084636,0.018784725,0.017414284,11,0.3,0.7,0.35,0.8,2.464368207,131,129.72218,47.38891698,0.016822477,0.590414567,0.173648936,0.025525588,0.00882291,0.007853505,4.616791725,2.254247407,5.85E+13,0.992916075,1.163585859,1.07869637,2.425,2.155,250,0.853104703,126.5312044,218.4480902,0.103260471,8.769095948,0.800255411,0.790175277,-0.002176339
20121119-14_w_63,level_zero,0,level_zero,0,1.408,2.43,1.102501841,0.253402145,1.225760606,1.083257366,0.012025923,0.011124216,0.014105151,0.013047543,11,0.3,0.6,0.3,0.8,2.263490176,139,136.4894532,50.41609548,0.017897087,0.583557983,0.162760467,0.025751352,0.009158429,0.007857412,4.594985443,2.305392136,5.12E+13,0.995284227,1.168686463,1.08105803,2.43,2.1565,239,0.819923292,121.1104821,210.1733185,0.642460504,8.747965529,0.804454976,0.780374518,0.001339286
20121119-14_w_63,level_four,4,level_four,1,1.405,2.427,1.101876684,0.356264798,1.223006231,1.083540646,0.011982599,0.011070345,0.019121137,0.017665414,11,0.3,0.7,0.35,0.8,2.387278943,130,129.4274876,45.82415677,0.016267006,0.587441133,0.168974238,0.025529708,0.009131969,0.007830498,4.592327048,2.22438184,3.78E+13,0.993156659,1.171601048,1.082405214,2.427,2.1545,251,0.867688324,126.2491102,222.4430205,0.725731234,8.736385491,0.830150488,0.812038984,-0.005412946
20121119-14_w_63,level_three,3,level_four,1,1.406,2.428,1.102814692,0.420239482,1.206509677,1.086030529,0.012015625,0.011103421,0.018698757,0.017279181,11,0.3,0.7,0.35,0.8,2.343971654,131,130.2705154,47.58093638,0.016890641,0.587212481,0.164977576,0.025528698,0.009182043,0.007870559,4.579941697,2.217955003,2.10E+13,0.993349725,1.171060002,1.082155258,2.428,2.16,249,0.888362354,125.9246283,227.5285572,0.813977821,8.733409013,0.808510388,0.780154833,0.007254464
20121119-14_w_63,level_one,1,level_four,1,1.409,2.431,1.105719174,0.528497006,1.213679894,1.088589279,0.011997514,0.011097198,0.017897336,0.016554286,11,0.3,0.7,0.35,0.8,2.276155603,136,133.0537422,50.11872449,0.017791524,0.587443888,0.162996125,0.025654448,0.009224479,0.00788119,4.52526878,2.212004855,5.51E+13,0.993802928,1.168842174,1.081130045,2.431,2.157,249,0.88107651,125.9062493,225.6468724,0.628154087,8.656254219,0.804495433,0.77885752,-0.0046875
20121119-14_w_63,level_zero,0,level_zero,0,1.404,2.426,1.102696803,0.41562,1.211872159,1.08600852,0.011992188,0.011085386,0.01791048,0.01655616,11,0.3,0.7,0.35,0.8,2.286737455,133,131.4040407,48.1433635,0.017090296,0.588440312,0.167620412,0.025680535,0.00917408,0.007877272,4.568324326,2.215974147,6.64E+13,0.993836443,1.170294627,1.081801566,2.426,2.1575,250,0.893908943,126.2513788,228.9400649,0.81049482,8.710068213,0.805612819,0.779598929,-0.008649554
20121119-14_w_63,level_four,4,level_four,1,1.41,2.432,1.104055025,0.402489297,1.224848024,1.084801917,0.012044744,0.011143747,0.014809947,0.0137021,11,0.3,0.7,0.35,0.8,2.223892433,141,137.9809632,52.11913595,0.018501646,0.588591024,0.170060178,0.025661907,0.009172949,0.007844194,4.585456285,2.263538911,4.06E+13,0.995098682,1.168241705,1.080852305,2.432,2.155,245,0.838126086,124.3610086,214.7486213,0.626182948,8.735121372,0.791481115,0.764498225,-0.001506696
20121119-14_w_63,level_three,3,level_four,1,1.409,2.431,1.096657819,0.372682997,1.229061111,1.077073482,0.011910156,0.011009599,0.014502664,0.013406081,11,0.3,0.6,0.3,0.8,2.256880959,148,141.953745,48.51931784,0.017223755,0.585799038,0.166611678,0.025665185,0.009123082,0.007886134,4.561584862,2.285014882,3.46E+13,0.995098389,1.170285689,1.081797434,2.431,2.156,244,0.862013845,123.8172736,220.9098225,0.759578337,8.703095811,0.823831586,0.809250468,0.003125
20121120-09_w_43,level_two,2,level_four,1,1.395,2.423,1.091429504,0.34596904,1.1947125,1.075074192,0.011890625,0.011018662,0.015579396,0.014436928,11,0.3,0.7,0.35,0.8,2.242316403,142,137.3169029,46.63598139,0.016555194,0.584011212,0.166082387,0.025664738,0.009091302,0.007880246,4.581662508,2.247826707,2.19E+13,0.994838159,1.164532544,1.079135091,2.423,2.157,250,0.878260714,126.4031717,224.9165198,0.22109228,8.701504366,0.80658513,0.798507466,-0.000976563
20121120-09_w_43,level_four,4,level_four,1,1.397,2.424,1.082996802,0.377046512,1.214243323,1.06498935,0.011743963,0.010900998,0.01408881,0.013077535,11,0.3,0.6,0.3,0.8,2.299163413,145,140.3916139,53.02625572,0.018823662,0.589325348,0.167862519,0.025657052,0.00896229,0.007897303,4.57780122,2.307216599,7.07E+13,0.995014802,1.160638114,1.077329158,2.424,2.153,245,0.84317076,124.0596445,216.0148026,0.813602195,8.69040058,0.81273629,0.786820575,-0.001339286
20121120-09_w_43,level_one,1,level_four,1,1.397,2.425,1.078049883,0.333741742,1.1977,1.06084375,0.011670337,0.010854225,0.014534471,0.013518068,11,0.3,0.7,0.35,0.8,2.288363235,179,159.3300646,69.77929955,0.024779581,0.588132156,0.169021879,0.026546341,0.008753918,0.007767116,4.563870486,2.267563128,1.79E+13,0.994899326,1.156030253,1.075188473,2.425,2.15,246,0.840109659,124.3075336,215.2381568,0.663576112,8.679965736,0.83315678,0.806399184,0.003571429
20121120-09_w_43,level_zero,0,level_zero,0,1.392,2.419,1.097313027,0.379958763,1.217779006,1.080411431,0.011944602,0.011060094,0.019576909,0.018127222,11,0.3,0.7,0.35,0.8,2.420353563,129,128.5488641,44.48283414,0.015790853,0.587292858,0.170428029,0.025537384,0.009122318,0.007832925,4.576802883,2.228570067,2.21E+14,0.992970283,1.166341629,1.079972976,2.419,2.1505,252,0.885190219,127.408902,226.681646,0.050006469,8.677184662,0.837663879,0.812270138,0.004352679
20121120-09_w_43,level_four,4,level_four,1,1.397,2.424,1.093674744,0.333186335,1.21432381,1.075671991,0.011918679,0.011047383,0.013950622,0.012930784,11,0.3,0.6,0.3,0.8,2.277132754,144,139.9054407,47.16203018,0.016741935,0.584788962,0.167483387,0.025675572,0.009115515,0.00788302,4.579589434,2.306839665,3.25E+14,0.995235992,1.16395822,1.078868954,2.424,2.1535,241,0.848389248,122.3777035,217.360326,0.227438111,8.690334607,0.803129574,0.776822665,-0.002232143
20121120-09_w_43,level_two,2,level_four,1,1.392,2.419,1.092456741,0.345267045,1.217743516,1.074329073,0.011831676,0.010966557,0.013850444,0.012837715,11,0.3,0.6,0.3,0.8,2.288553447,140,137.034717,46.02722683,0.016339094,0.58433977,0.166325938,0.025768472,0.00908621,0.007888659,4.564264932,2.317197234,4.88E+13,0.9952325,1.163997255,1.078887045,2.419,2.15,238,0.837684137,120.8368705,214.6815084,0.304224121,8.675226234,0.841909148,0.818512815,-0.001953125
20121120-09_w_43,level_one,1,level_four,1,1.397,2.424,1.098715959,0.42927248,1.215542234,1.081265531,0.011966264,0.011096352,0.015193606,0.014089075,11,0.3,0.7,0.35,0.8,2.226937979,144,139.5454837,52.49755772,0.018635981,0.58378999,0.164470023,0.025701973,0.009172528,0.007852409,4.516699458,2.254999397,3.93E+13,0.995021675,1.162938463,1.078396246,2.424,2.1535,247,0.861574558,125.2682691,220.6632175,0.17704804,8.630368749,0.824021482,0.808375712,0.007700893
20121120-09_w_43,level_zero,0,level_zero,0,1.395,2.423,1.09637381,0.409708571,1.202568,1.080508342,0.011903409,0.011027944,0.017465719,0.01618116,11,0.3,0.7,0.35,0.8,2.279783966,137,133.6970351,48.34245372,0.01716097,0.584876503,0.164872354,0.025656084,0.009155404,0.007877845,4.542716837,2.2214084,6.92E+13,0.994041523,1.16507436,1.079386103,2.423,2.156,252,0.880806583,127.2135569,225.6514363,0.508060312,8.634526747,0.780372332,0.759594646,0.012276786
20121120-09_w_43,level_one,1,level_four,1,1.391,2.418,1.095909954,0.318455621,1.197987342,1.080463614,0.01192223,0.011044858,0.017315808,0.016041516,11,0.3,0.7,0.35,0.8,2.280357615,134,132.1868481,46.93939798,0.016662903,0.587732813,0.169973679,0.025682477,0.009142956,0.007876928,4.568359994,2.223599677,1.37E+14,0.994074144,1.165184527,1.079437135,2.418,2.155,252,0.880753862,127.1396783,225.6517087,0.499085885,8.669918002,0.811571125,0.78356135,0.004352679
20121120-09_w_43,level_zero,0,level_zero,0,1.396,2.424,1.084374492,0.343242857,1.213161194,1.0664235,0.011783026,0.010932084,0.014950977,0.013871254,11,0.3,0.7,0.35,0.8,2.274153612,144,139.1588051,52.70507778,0.018709648,0.586390184,0.163689337,0.025658909,0.00900461,0.007898515,4.557829825,2.27443748,1.92E+13,0.994833936,1.161736698,1.077838902,2.424,2.152,248,0.857269905,125.7140454,219.630721,0.795219316,8.67135852,0.819416001,0.806911929,-0.00703125
20121120-09_w_43,level_four,4,level_four,1,1.393,2.42,1.091393995,0.223910326,1.216908815,1.074465034,0.011807884,0.010932976,0.019013499,0.01760469,11,0.3,0.7,0.35,0.8,2.417080362,129,128.9337981,45.26311533,0.016067844,0.587984378,0.170547645,0.025542567,0.00903188,0.007861744,4.575119428,2.236071994,7.05E+14,0.993093057,1.166453212,1.080024635,2.42,2.151,252,0.886088652,127.3547601,226.969452,0.47549218,8.682157032,0.810627178,0.799457859,-0.006835938
